frame,keL_a,keR_a,keL_b,keR_b
20550,8.792878291e-12,4.002323827e-11,1.401525016e-1,2.220011297e-2
20551,8.792878291e-12,4.135015208e-11,1.401268250e-1,2.218513207e-2
20552,8.792878291e-12,4.006466243e-11,1.401013604e-1,2.216957024e-2
20553,8.792878291e-12,4.012572187e-11,1.400755180e-1,2.215393900e-2
20554,8.792878291e-12,4.002781330e-11,1.400491927e-1,2.213828296e-2
20555,8.792878291e-12,4.003736210e-11,1.400226186e-1,2.212265712e-2
20556,8.792878291e-12,4.002324208e-11,1.399959027e-1,2.210702019e-2
20557,8.792878291e-12,4.002971798e-11,1.399690699e-1,2.209134480e-2
20558,8.792878291e-12,4.002323882e-11,1.399421696e-1,2.207567858e-2
20559,8.792878291e-12,4.002323727e-11,1.399147225e-1,2.206002105e-2
20560,8.792878291e-12,4.002325542e-11,1.398865871e-1,2.204441308e-2
20561,8.792878291e-12,4.002348067e-11,1.398578899e-1,2.202888056e-2
20562,8.792878291e-12,4.002324660e-11,1.398286219e-1,2.201333657e-2
20563,8.792878291e-12,4.002325515e-11,1.397990107e-1,2.199785929e-2
20564,8.792878291e-12,4.002323733e-11,1.397702454e-1,2.198112274e-2
20565,8.792878291e-12,4.002324054e-11,1.397400101e-1,2.196550178e-2
20566,8.792878291e-12,4.003148652e-11,1.397092894e-1,2.195014530e-2
20567,8.792878291e-12,4.065240850e-11,1.396789045e-1,2.193432024e-2
20568,8.792878291e-12,4.004930135e-11,1.396483276e-1,2.191848670e-2
20569,8.792878291e-12,4.012350228e-11,1.396175752e-1,2.190237568e-2
20570,8.792878291e-12,4.002578031e-11,1.395863853e-1,2.188604854e-2
20571,8.792878291e-12,4.002515261e-11,1.395548417e-1,2.186966458e-2
20572,8.792878291e-12,4.002326730e-11,1.395226103e-1,2.185319140e-2
20573,8.792878291e-12,4.002890892e-11,1.394899138e-1,2.183671818e-2
20574,8.792878291e-12,4.002325487e-11,1.394568865e-1,2.182028900e-2
20575,8.792878291e-12,4.002361381e-11,1.394236418e-1,2.180393374e-2
20576,8.792878291e-12,4.002324309e-11,1.393903249e-1,2.178766992e-2
20577,8.792878291e-12,4.002337946e-11,1.393568484e-1,2.177149606e-2
20578,8.792878291e-12,4.002325381e-11,1.393233527e-1,2.175533016e-2
20579,8.792878291e-12,4.002325041e-11,1.392897785e-1,2.173918490e-2
20580,8.792878291e-12,4.002323945e-11,1.392555443e-1,2.172368009e-2
20581,8.792878291e-12,4.002323827e-11,1.392216463e-1,2.170753760e-2
20582,8.792878291e-12,4.053908182e-11,1.391875830e-1,2.169142315e-2
20583,8.792878291e-12,4.002526776e-11,1.391533605e-1,2.167529579e-2
20584,8.792878291e-12,4.013718571e-11,1.391182828e-1,2.165987683e-2
20585,8.792878291e-12,4.009737112e-11,1.390833730e-1,2.164376809e-2
20586,8.792878291e-12,4.003684731e-11,1.390480956e-1,2.162766131e-2
20587,8.792878291e-12,4.002700240e-11,1.390122936e-1,2.161157971e-2
20588,8.792878291e-12,4.002344258e-11,1.389761602e-1,2.159553771e-2
20589,8.792878291e-12,4.002589652e-11,1.389415733e-1,2.157720797e-2
20590,8.792878291e-12,4.002346181e-11,1.389033053e-1,2.156235931e-2
20591,8.792878291e-12,4.002352531e-11,1.388659471e-1,2.154623342e-2
20592,8.792878291e-12,4.002325698e-11,1.388278131e-1,2.153054266e-2
20593,8.792878291e-12,4.002325441e-11,1.387893825e-1,2.151495949e-2
20594,8.792878291e-12,4.002323953e-11,1.387513187e-1,2.149889884e-2
20595,8.792878291e-12,4.002326244e-11,1.387129530e-1,2.148284540e-2
20596,8.792878291e-12,4.002323800e-11,1.386743243e-1,2.146682749e-2
20597,8.792878291e-12,4.007230381e-11,1.386351983e-1,2.145083704e-2
20598,8.792878291e-12,4.081935497e-11,1.385957560e-1,2.143489346e-2
20599,8.792878291e-12,4.006391369e-11,1.385559274e-1,2.141896439e-2
20600,8.792878291e-12,4.010816027e-11,1.385157577e-1,2.140307769e-2
20601,8.792878291e-12,4.002707783e-11,1.384752195e-1,2.138723399e-2
20602,8.792878291e-12,4.002848186e-11,1.384343578e-1,2.137143490e-2
20603,8.792878291e-12,4.002323778e-11,1.383932703e-1,2.135555541e-2
20604,8.792878291e-12,4.002862370e-11,1.383519447e-1,2.133962198e-2
20605,8.792878291e-12,4.002323791e-11,1.383104249e-1,2.132362957e-2
20606,8.792878291e-12,4.002364662e-11,1.382687467e-1,2.130759700e-2
20607,8.792878291e-12,4.002324627e-11,1.382261769e-1,2.129221574e-2
20608,8.792878291e-12,4.002340566e-11,1.381840337e-1,2.127611186e-2
20609,8.792878291e-12,4.002324839e-11,1.381416678e-1,2.126003818e-2
20610,8.792878291e-12,4.002325066e-11,1.380990167e-1,2.124399516e-2
20611,8.792878291e-12,4.002323727e-11,1.380560787e-1,2.122793649e-2
20612,8.792878291e-12,4.002323904e-11,1.380128472e-1,2.121190383e-2
20613,8.792878291e-12,4.132512042e-11,1.379693884e-1,2.119591293e-2
20614,8.792878291e-12,4.010099442e-11,1.379257332e-1,2.117996967e-2
20615,8.792878291e-12,4.010113593e-11,1.378815629e-1,2.116440020e-2
20616,8.792878291e-12,4.002552860e-11,1.378375501e-1,2.114837242e-2
20617,8.792878291e-12,4.007241642e-11,1.377933452e-1,2.113226074e-2
20618,8.792878291e-12,4.002348779e-11,1.377486443e-1,2.111609365e-2
20619,8.792878291e-12,4.002703203e-11,1.377036350e-1,2.109990442e-2
20620,8.792878291e-12,4.002328008e-11,1.376583674e-1,2.108361803e-2
20621,8.792878291e-12,4.002372817e-11,1.376112816e-1,2.106885144e-2
20622,8.792878291e-12,4.002326134e-11,1.375647882e-1,2.105244210e-2
20623,8.792878291e-12,4.002344040e-11,1.375173655e-1,2.103594950e-2
20624,8.792878291e-12,4.002323786e-11,1.374694054e-1,2.101942495e-2
20625,8.792878291e-12,4.002323727e-11,1.374210990e-1,2.100289767e-2
20626,8.792878291e-12,4.002324016e-11,1.373725913e-1,2.098639981e-2
20627,8.792878291e-12,4.002324348e-11,1.373239973e-1,2.096994203e-2
20628,8.792878291e-12,4.078454718e-11,1.372734929e-1,2.095520154e-2
20629,8.792878291e-12,4.042837405e-11,1.372242526e-1,2.093888504e-2
20630,8.792878291e-12,4.005945167e-11,1.371747735e-1,2.092263563e-2
20631,8.792878291e-12,4.002965518e-11,1.371250956e-1,2.090645682e-2
20632,8.792878291e-12,4.006042982e-11,1.370752082e-1,2.089031786e-2
20633,8.792878291e-12,4.003330254e-11,1.370250258e-1,2.087423471e-2
20634,8.792878291e-12,4.002744734e-11,1.369744608e-1,2.085821784e-2
20635,8.792878291e-12,4.002401627e-11,1.369236168e-1,2.084220840e-2
20636,8.792878291e-12,4.002353149e-11,1.368725051e-1,2.082622268e-2
20637,8.792878291e-12,4.002332048e-11,1.368209511e-1,2.081026208e-2
20638,8.792878291e-12,4.002358478e-11,1.367690903e-1,2.079435229e-2
20639,8.792878291e-12,4.002324381e-11,1.367163875e-1,2.077913520e-2
20640,8.792878291e-12,4.002326539e-11,1.366639383e-1,2.076333599e-2
20641,8.792878291e-12,4.002323752e-11,1.366110700e-1,2.074761059e-2
20642,8.792878291e-12,4.002324937e-11,1.365579279e-1,2.073196737e-2
20643,8.792878291e-12,4.161768391e-11,1.365045873e-1,2.071641524e-2
20644,8.792878291e-12,4.002323727e-11,1.364510202e-1,2.070094020e-2
20645,8.792878291e-12,4.002962273e-11,1.363972514e-1,2.068552782e-2
20646,8.792878291e-12,4.029975296e-11,1.363432482e-1,2.067011331e-2
20647,8.792878291e-12,4.002326457e-11,1.362890485e-1,2.065467689e-2
20648,8.792878291e-12,4.003963763e-11,1.362361608e-1,2.063762026e-2
20649,8.792878291e-12,4.002323784e-11,1.361813833e-1,2.062222592e-2
20650,8.792878291e-12,4.002835008e-11,1.361263572e-1,2.060685208e-2
20651,8.792878291e-12,4.002364004e-11,1.360708577e-1,2.059148004e-2
20652,8.792878291e-12,4.002394382e-11,1.360149562e-1,2.057617137e-2
20653,8.792878291e-12,4.002325063e-11,1.359586981e-1,2.056082575e-2
20654,8.792878291e-12,4.002324988e-11,1.359021019e-1,2.054539307e-2
20655,8.792878291e-12,4.002326898e-11,1.358449139e-1,2.052997020e-2
20656,8.792878291e-12,4.002325960e-11,1.357867425e-1,2.051427328e-2
20657,8.792878291e-12,4.002323968e-11,1.357281102e-1,2.049842092e-2
20658,8.792878291e-12,4.002324077e-11,1.356691765e-1,2.048247712e-2
20659,8.792878291e-12,4.007383105e-11,1.356101061e-1,2.046651516e-2
20660,8.792878291e-12,4.032670750e-11,1.355509941e-1,2.045058484e-2
20661,8.792878291e-12,4.002323727e-11,1.354941929e-1,2.043229053e-2
20662,8.792878291e-12,4.009522837e-11,1.354349187e-1,2.041631174e-2
20663,8.792878291e-12,4.002501633e-11,1.353754571e-1,2.040035265e-2
20664,8.792878291e-12,4.003995448e-11,1.353154447e-1,2.038442571e-2
20665,8.792878291e-12,4.002328414e-11,1.352550695e-1,2.036855225e-2
20666,8.792878291e-12,4.002328674e-11,1.351943660e-1,2.035269893e-2
20667,8.792878291e-12,4.002347049e-11,1.351333231e-1,2.033690340e-2
20668,8.792878291e-12,4.002387132e-11,1.350720786e-1,2.032116978e-2
20669,8.792878291e-12,4.002329444e-11,1.350106927e-1,2.030545050e-2
20670,8.792878291e-12,4.002327599e-11,1.349491024e-1,2.028974963e-2
20671,8.792878291e-12,4.002323849e-11,1.348873984e-1,2.027409899e-2
20672,8.792878291e-12,4.002325058e-11,1.348256125e-1,2.025845272e-2
20673,8.792878291e-12,4.002324943e-11,1.347637119e-1,2.024273147e-2
20674,8.792878291e-12,4.002323727e-11,1.347043328e-1,2.022428787e-2
20675,8.792878291e-12,4.024533853e-11,1.346420637e-1,2.020859773e-2
20676,8.792878291e-12,4.038357681e-11,1.345795954e-1,2.019295339e-2
20677,8.792878291e-12,4.005809265e-11,1.345169090e-1,2.017738360e-2
20678,8.792878291e-12,4.004269199e-11,1.344540123e-1,2.016188417e-2
20679,8.792878291e-12,4.002333565e-11,1.343907787e-1,2.014645576e-2
20680,8.792878291e-12,4.003205696e-11,1.343272799e-1,2.013105765e-2
20681,8.792878291e-12,4.002352188e-11,1.342632547e-1,2.011569972e-2
20682,8.792878291e-12,4.002462442e-11,1.342014769e-1,2.009776160e-2
20683,8.792878291e-12,4.002326907e-11,1.341368575e-1,2.008246467e-2
20684,8.792878291e-12,4.002326311e-11,1.340719303e-1,2.006708332e-2
20685,8.792878291e-12,4.002323797e-11,1.340067940e-1,2.005160164e-2
20686,8.792878291e-12,4.002332310e-11,1.339406095e-1,2.003609868e-2
20687,8.792878291e-12,4.002323852e-11,1.338737081e-1,2.002061589e-2
20688,8.792878291e-12,4.002324137e-11,1.338056014e-1,2.000516792e-2
20689,8.792878291e-12,4.162022988e-11,1.337368890e-1,1.998979465e-2
20690,8.792878291e-12,4.003451542e-11,1.336678007e-1,1.997450661e-2
20691,8.792878291e-12,4.048210496e-11,1.335985513e-1,1.995931495e-2
20692,8.792878291e-12,4.002442538e-11,1.335292918e-1,1.994422320e-2
20693,8.792878291e-12,4.002323727e-11,1.334624681e-1,1.992672333e-2
20694,8.792878291e-12,4.002387643e-11,1.333931702e-1,1.991176653e-2
20695,8.792878291e-12,4.004173792e-11,1.333238240e-1,1.989687667e-2
20696,8.792878291e-12,4.002382663e-11,1.332568279e-1,1.987967243e-2
20697,8.792878291e-12,4.002436824e-11,1.331873909e-1,1.986488607e-2
20698,8.792878291e-12,4.002323944e-11,1.331177899e-1,1.985016324e-2
20699,8.792878291e-12,4.002351701e-11,1.330480172e-1,1.983547915e-2
20700,8.792878291e-12,4.002335560e-11,1.329776586e-1,1.982085396e-2
20701,8.792878291e-12,4.002326858e-11,1.329068955e-1,1.980628045e-2
20702,8.792878291e-12,4.002324212e-11,1.328358166e-1,1.979176270e-2
20703,8.792878291e-12,4.002323801e-11,1.327669416e-1,1.977486167e-2
20704,8.792878291e-12,7.874930037e-11,1.326954802e-1,1.976046742e-2
20705,8.792878291e-12,4.002328702e-11,1.326238419e-1,1.974612825e-2
20706,8.792878291e-12,4.051110873e-11,1.325520475e-1,1.973183656e-2
20707,8.792878291e-12,4.005513957e-11,1.324823353e-1,1.971501201e-2
20708,8.792878291e-12,4.009139753e-11,1.324098255e-1,1.970058986e-2
20709,8.792878291e-12,4.002427366e-11,1.323370080e-1,1.968618367e-2
20710,8.792878291e-12,4.002442036e-11,1.322634255e-1,1.967217342e-2
20711,8.792878291e-12,4.002566914e-11,1.321900104e-1,1.965776485e-2
20712,8.792878291e-12,4.002577422e-11,1.321163896e-1,1.964340638e-2
20713,8.792878291e-12,4.002353067e-11,1.320426133e-1,1.962910907e-2
20714,8.792878291e-12,4.002342016e-11,1.319682313e-1,1.961487902e-2
20715,8.792878291e-12,4.002326007e-11,1.318932490e-1,1.960067968e-2
20716,8.792878291e-12,4.002328799e-11,1.318186916e-1,1.958568172e-2
20717,8.792878291e-12,4.002327833e-11,1.317440751e-1,1.957046191e-2
20718,8.792878291e-12,4.002323999e-11,1.316672603e-1,1.955640334e-2
20719,8.792878291e-12,4.002323912e-11,1.315900748e-1,1.954233233e-2
20720,8.792878291e-12,4.020638563e-11,1.315126782e-1,1.952828868e-2
20721,8.792878291e-12,4.002323727e-11,1.314351752e-1,1.951414727e-2
20722,8.792878291e-12,4.003112876e-11,1.313575815e-1,1.950000896e-2
20723,8.792878291e-12,4.019752685e-11,1.312799364e-1,1.948589733e-2
20724,8.792878291e-12,4.002330123e-11,1.312021348e-1,1.947183736e-2
20725,8.792878291e-12,4.003343314e-11,1.311244762e-1,1.945755842e-2
20726,8.792878291e-12,4.002323732e-11,1.310463434e-1,1.944333579e-2
20727,8.792878291e-12,4.002648516e-11,1.309679654e-1,1.942906164e-2
20728,8.792878291e-12,4.002347582e-11,1.308892883e-1,1.941478171e-2
20729,8.792878291e-12,4.002368959e-11,1.308102736e-1,1.940052194e-2
20730,8.792878291e-12,4.002324734e-11,1.307310224e-1,1.938624356e-2
20731,8.792878291e-12,4.002324454e-11,1.306515636e-1,1.937197971e-2
20732,8.792878291e-12,4.002325449e-11,1.305718885e-1,1.935774899e-2
20733,8.792878291e-12,4.002325766e-11,1.304918990e-1,1.934350842e-2
20734,8.792878291e-12,4.002324179e-11,1.304117097e-1,1.932932719e-2
20735,8.792878291e-12,4.234669765e-11,1.303311005e-1,1.931516493e-2
20736,8.792878291e-12,4.004096638e-11,1.302502248e-1,1.930105524e-2
20737,8.792878291e-12,4.017944626e-11,1.301690630e-1,1.928700884e-2
20738,8.792878291e-12,4.002629170e-11,1.300876250e-1,1.927299438e-2
20739,8.792878291e-12,4.008329712e-11,1.300059877e-1,1.925901229e-2
20740,8.792878291e-12,4.003170601e-11,1.299238179e-1,1.924509682e-2
20741,8.792878291e-12,4.002779633e-11,1.298412379e-1,1.923115511e-2
20742,8.792878291e-12,4.002375913e-11,1.297574420e-1,1.921725502e-2
20743,8.792878291e-12,4.002366248e-11,1.296730486e-1,1.920342038e-2
20744,8.792878291e-12,4.002386426e-11,1.295882046e-1,1.918964608e-2
20745,8.792878291e-12,4.002336842e-11,1.295029625e-1,1.917595884e-2
20746,8.792878291e-12,4.002327850e-11,1.294170017e-1,1.916236568e-2
20747,8.792878291e-12,4.002323727e-11,1.293306912e-1,1.914871405e-2
20748,8.792878291e-12,4.002324808e-11,1.292441578e-1,1.913507502e-2
20749,8.792878291e-12,4.002324314e-11,1.291575394e-1,1.912147775e-2
20750,8.792878291e-12,4.002671298e-11,1.290709054e-1,1.910793977e-2
20751,8.792878291e-12,4.019824081e-11,1.289842424e-1,1.909448863e-2
20752,8.792878291e-12,4.010864336e-11,1.288975595e-1,1.908099906e-2
20753,8.792878291e-12,4.016556969e-11,1.288105150e-1,1.906754438e-2
20754,8.792878291e-12,4.003033592e-11,1.287231853e-1,1.905412475e-2
20755,8.792878291e-12,4.003449495e-11,1.286356622e-1,1.904076157e-2
20756,8.792878291e-12,4.002510210e-11,1.285479397e-1,1.902747401e-2
20757,8.792878291e-12,4.002646730e-11,1.284600139e-1,1.901427282e-2
20758,8.792878291e-12,4.002454170e-11,1.283719714e-1,1.900116351e-2
20759,8.792878291e-12,4.002345215e-11,1.282838156e-1,1.898813717e-2
20760,8.792878291e-12,4.002323727e-11,1.281956130e-1,1.897519503e-2
20761,8.792878291e-12,4.002326056e-11,1.281072185e-1,1.896233548e-2
20762,8.792878291e-12,4.002333046e-11,1.280188011e-1,1.894956140e-2
20763,8.792878291e-12,4.002323938e-11,1.279303679e-1,1.893686863e-2
20764,8.792878291e-12,4.002324121e-11,1.278419270e-1,1.892425887e-2
20765,8.792878291e-12,4.140471168e-11,1.277532540e-1,1.891172715e-2
20766,8.792878291e-12,4.005170331e-11,1.276642048e-1,1.889927138e-2
20767,8.792878291e-12,4.037906323e-11,1.275742112e-1,1.888688397e-2
20768,8.792878291e-12,4.002694858e-11,1.274836340e-1,1.887444542e-2
20769,8.792878291e-12,4.002430844e-11,1.273925261e-1,1.886199588e-2
20770,8.792878291e-12,4.002348802e-11,1.273010483e-1,1.884955750e-2
20771,8.792878291e-12,4.004060121e-11,1.272092680e-1,1.883715786e-2
20772,8.792878291e-12,4.002340325e-11,1.271173368e-1,1.882479320e-2
20773,8.792878291e-12,4.002431004e-11,1.270248277e-1,1.881238489e-2
20774,8.792878291e-12,4.002324348e-11,1.269319085e-1,1.879997838e-2
20775,8.792878291e-12,4.002359672e-11,1.268387863e-1,1.878760061e-2
20776,8.792878291e-12,4.002329645e-11,1.267454812e-1,1.877520907e-2
20777,8.792878291e-12,4.002327615e-11,1.266520722e-1,1.876283451e-2
20778,8.792878291e-12,4.002324174e-11,1.265583426e-1,1.875076816e-2
20779,8.792878291e-12,4.002323861e-11,1.264648647e-1,1.873851855e-2
20780,8.792878291e-12,4.248016134e-11,1.263713855e-1,1.872634316e-2
20781,8.792878291e-12,4.029539964e-11,1.262778086e-1,1.871422424e-2
20782,8.792878291e-12,4.025713174e-11,1.261842245e-1,1.870217597e-2
20783,8.792878291e-12,4.003654173e-11,1.260906260e-1,1.869022091e-2
20784,8.792878291e-12,4.003422743e-11,1.259969845e-1,1.867837119e-2
20785,8.792878291e-12,4.004384738e-11,1.259031838e-1,1.866662894e-2
20786,8.792878291e-12,4.003023096e-11,1.258091960e-1,1.865494306e-2
20787,8.792878291e-12,4.002488521e-11,1.257149142e-1,1.864316473e-2
20788,8.792878291e-12,4.002381752e-11,1.256204894e-1,1.863140054e-2
20789,8.792878291e-12,4.002353574e-11,1.255259907e-1,1.861966438e-2
20790,8.792878291e-12,4.002332538e-11,1.254314324e-1,1.860798976e-2
20791,8.792878291e-12,4.002339591e-11,1.253367047e-1,1.859611542e-2
20792,8.792878291e-12,4.002324506e-11,1.252405569e-1,1.858415804e-2
20793,8.792878291e-12,4.002323727e-11,1.251436716e-1,1.857218601e-2
20794,8.792878291e-12,4.002323793e-11,1.250462735e-1,1.856024406e-2
20795,8.792878291e-12,4.143151525e-11,1.249485777e-1,1.854831136e-2
20796,8.792878291e-12,4.002323727e-11,1.248506875e-1,1.853642777e-2
20797,8.792878291e-12,4.024377637e-11,1.247520818e-1,1.852451048e-2
20798,8.792878291e-12,4.011926843e-11,1.246531144e-1,1.851261751e-2
20799,8.792878291e-12,4.006667706e-11,1.245538654e-1,1.850075912e-2
20800,8.792878291e-12,4.002790504e-11,1.244544614e-1,1.848897388e-2
20801,8.792878291e-12,4.002336384e-11,1.243549337e-1,1.847726709e-2
20802,8.792878291e-12,4.002634878e-11,1.242553327e-1,1.846565929e-2
20803,8.792878291e-12,4.002428368e-11,1.241552084e-1,1.845413225e-2
20804,8.792878291e-12,4.002378316e-11,1.240548403e-1,1.844270572e-2
20805,8.792878291e-12,4.002331396e-11,1.239543409e-1,1.843135573e-2
20806,8.792878291e-12,4.002324794e-11,1.238536093e-1,1.842009582e-2
20807,8.792878291e-12,4.002324926e-11,1.237527955e-1,1.840883880e-2
20808,8.792878291e-12,4.002328579e-11,1.236519313e-1,1.839764768e-2
20809,8.792878291e-12,4.002323821e-11,1.235510612e-1,1.838653151e-2
20810,8.792878291e-12,4.115778703e-11,1.234500243e-1,1.837550059e-2
20811,8.792878291e-12,4.002359989e-11,1.233488812e-1,1.836453247e-2
20812,8.792878291e-12,4.023366383e-11,1.232474798e-1,1.835363312e-2
20813,8.792878291e-12,4.002334769e-11,1.231459602e-1,1.834281245e-2
20814,8.792878291e-12,4.010613525e-11,1.230443528e-1,1.833205864e-2
20815,8.792878291e-12,4.002916906e-11,1.229427244e-1,1.832137536e-2
20816,8.792878291e-12,4.003123637e-11,1.228401546e-1,1.831077128e-2
20817,8.792878291e-12,4.002350622e-11,1.227371493e-1,1.830023564e-2
20818,8.792878291e-12,4.002362779e-11,1.226337829e-1,1.828978124e-2
20819,8.792878291e-12,4.002378846e-11,1.225302625e-1,1.827937481e-2
20820,8.792878291e-12,4.002349735e-11,1.224265936e-1,1.826899399e-2
20821,8.792878291e-12,4.002327886e-11,1.223225538e-1,1.825855138e-2
20822,8.792878291e-12,4.002326106e-11,1.222181509e-1,1.824804141e-2
20823,8.792878291e-12,4.002324729e-11,1.221134365e-1,1.823748028e-2
20824,8.792878291e-12,4.002324135e-11,1.220085162e-1,1.822690283e-2
20825,8.792878291e-12,4.002781226e-11,1.219046947e-1,1.821501910e-2
20826,8.792878291e-12,4.065648305e-11,1.217994533e-1,1.820449808e-2
20827,8.792878291e-12,4.027095757e-11,1.216941834e-1,1.819403157e-2
20828,8.792878291e-12,4.010323199e-11,1.215885549e-1,1.818363181e-2
20829,8.792878291e-12,4.003514629e-11,1.214827536e-1,1.817324803e-2
20830,8.792878291e-12,4.002450652e-11,1.213781377e-1,1.816160024e-2
20831,8.792878291e-12,4.003325314e-11,1.212719942e-1,1.815130517e-2
20832,8.792878291e-12,4.002505301e-11,1.211655628e-1,1.814105176e-2
20833,8.792878291e-12,4.002433238e-11,1.210589816e-1,1.813084938e-2
20834,8.792878291e-12,4.002338802e-11,1.209523139e-1,1.812071440e-2
20835,8.792878291e-12,4.002330850e-11,1.208455868e-1,1.811049429e-2
20836,8.792878291e-12,4.002325467e-11,1.207388138e-1,1.810027013e-2
20837,8.792878291e-12,4.002332985e-11,1.206319746e-1,1.809005233e-2
20838,8.792878291e-12,4.002323829e-11,1.205250960e-1,1.807987000e-2
20839,8.792878291e-12,4.002324224e-11,1.204181835e-1,1.806972749e-2
20840,8.792878291e-12,4.203368010e-11,1.203105759e-1,1.805965007e-2
20841,8.792878291e-12,4.042867391e-11,1.202077771e-1,1.804447755e-2
20842,8.792878291e-12,4.015643257e-11,1.200994043e-1,1.803455388e-2
20843,8.792878291e-12,4.002323727e-11,1.199907152e-1,1.802471629e-2
20844,8.792878291e-12,4.004024255e-11,1.198818547e-1,1.801485262e-2
20845,8.792878291e-12,4.005551345e-11,1.197726412e-1,1.800496110e-2
20846,8.792878291e-12,4.002564118e-11,1.196631199e-1,1.799499520e-2
20847,8.792878291e-12,4.002502759e-11,1.195550427e-1,1.798342379e-2
20848,8.792878291e-12,4.002324342e-11,1.194452120e-1,1.797343199e-2
20849,8.792878291e-12,4.002401158e-11,1.193353714e-1,1.796345697e-2
20850,8.792878291e-12,4.002324657e-11,1.192255574e-1,1.795353548e-2
20851,8.792878291e-12,4.002336293e-11,1.191157738e-1,1.794368624e-2
20852,8.792878291e-12,4.002323823e-11,1.190060492e-1,1.793393104e-2
20853,8.792878291e-12,4.002323929e-11,1.188962197e-1,1.792425469e-2
