frame,div_px,div_pos,div_pos_l,div_pos_r
17924,1.451711437e0,4.552599457e3,2.184925264e3,2.367674194e3
17925,1.452392465e0,4.552366698e3,2.184710486e3,2.367656212e3
17926,1.453074344e0,4.552134135e3,2.184495847e3,2.367638288e3
17927,1.453752371e0,4.551901769e3,2.184281347e3,2.367620422e3
17928,1.454433053e0,4.551669599e3,2.184066986e3,2.367602613e3
17929,1.455118371e0,4.551437627e3,2.183852764e3,2.367584863e3
17930,1.455804561e0,4.551205852e3,2.183638682e3,2.367567170e3
17931,1.456489559e0,4.550974275e3,2.183424740e3,2.367549535e3
17932,1.457170269e0,4.550742896e3,2.183210938e3,2.367531958e3
17933,1.457856704e0,4.550511716e3,2.182997277e3,2.367514439e3
17934,1.458544625e0,4.550280734e3,2.182783756e3,2.367496978e3
17935,1.459241802e0,4.550049951e3,2.182570376e3,2.367479575e3
17936,1.459948434e0,4.549819367e3,2.182357137e3,2.367462230e3
17937,1.460656957e0,4.549588983e3,2.182144039e3,2.367444944e3
17938,1.461349128e0,4.549358798e3,2.181931083e3,2.367427715e3
17939,1.462033753e0,4.549128813e3,2.181718268e3,2.367410545e3
17940,1.462719469e0,4.548899028e3,2.181505595e3,2.367393433e3
17941,1.463403178e0,4.548669443e3,2.181293064e3,2.367376379e3
17942,1.464076880e0,4.548440058e3,2.181080675e3,2.367359384e3
17943,1.464749640e0,4.548210875e3,2.180868428e3,2.367342447e3
17944,1.465416896e0,4.547981892e3,2.180656323e3,2.367325569e3
17945,1.466085683e0,4.547753111e3,2.180444361e3,2.367308750e3
17946,1.466771483e0,4.547524531e3,2.180232541e3,2.367291990e3
17947,1.467468619e0,4.547296154e3,2.180020865e3,2.367275289e3
17948,1.468174069e0,4.547067978e3,2.179809332e3,2.367258647e3
17949,1.468882626e0,4.546840005e3,2.179597942e3,2.367242064e3
17950,1.469605409e0,4.546612235e3,2.179386695e3,2.367225540e3
17951,1.470351116e0,4.546384669e3,2.179175593e3,2.367209076e3
17952,1.471118157e0,4.546157305e3,2.178964635e3,2.367192670e3
17953,1.471899855e0,4.545930146e3,2.178753821e3,2.367176325e3
17954,1.472687996e0,4.545703191e3,2.178543152e3,2.367160039e3
17955,1.473486543e0,4.545476440e3,2.178332628e3,2.367143812e3
17956,1.474282465e0,4.545249893e3,2.178122249e3,2.367127644e3
17957,1.475075904e0,4.545023552e3,2.177912015e3,2.367111537e3
17958,1.475884372e0,4.544797416e3,2.177701928e3,2.367095489e3
17959,1.476695188e0,4.544571486e3,2.177491986e3,2.367079500e3
17960,1.477510842e0,4.544345761e3,2.177282190e3,2.367063571e3
17961,1.478324666e0,4.544120243e3,2.177072541e3,2.367047702e3
17962,1.479150797e0,4.543894931e3,2.176863038e3,2.367031893e3
17963,1.479984820e0,4.543669826e3,2.176653682e3,2.367016144e3
17964,1.480841224e0,4.543444928e3,2.176444474e3,2.367000454e3
17965,1.481710528e0,4.543220236e3,2.176235412e3,2.366984824e3
17966,1.482593065e0,4.542995752e3,2.176026498e3,2.366969255e3
17967,1.483486075e0,4.542771476e3,2.175817731e3,2.366953745e3
17968,1.484388488e0,4.542547408e3,2.175609112e3,2.366938295e3
17969,1.485307267e0,4.542323547e3,2.175400641e3,2.366922906e3
17970,1.486230500e0,4.542099895e3,2.175192318e3,2.366907577e3
17971,1.487156491e0,4.541876452e3,2.174984143e3,2.366892308e3
17972,1.488088018e0,4.541653217e3,2.174776117e3,2.366877100e3
17973,1.489026920e0,4.541430192e3,2.174568240e3,2.366861952e3
17974,1.489975641e0,4.541207376e3,2.174360511e3,2.366846865e3
17975,1.490928823e0,4.540984770e3,2.174152932e3,2.366831839e3
17976,1.491889762e0,4.540762375e3,2.173945502e3,2.366816873e3
17977,1.492854621e0,4.540540190e3,2.173738221e3,2.366801969e3
17978,1.493823982e0,4.540318216e3,2.173531091e3,2.366787125e3
17979,1.494802228e0,4.540096453e3,2.173324111e3,2.366772342e3
17980,1.495782275e0,4.539874902e3,2.173117282e3,2.366757620e3
17981,1.496763520e0,4.539653562e3,2.172910602e3,2.366742959e3
17982,1.497741729e0,4.539432434e3,2.172704074e3,2.366728359e3
17983,1.498719923e0,4.539211517e3,2.172497697e3,2.366713820e3
17984,1.499712969e0,4.538990813e3,2.172291471e3,2.366699342e3
17985,1.500714211e0,4.538770321e3,2.172085396e3,2.366684925e3
17986,1.501717547e0,4.538550042e3,2.171879474e3,2.366670568e3
17987,1.502721843e0,4.538329975e3,2.171673702e3,2.366656273e3
17988,1.503731621e0,4.538110122e3,2.171468083e3,2.366642038e3
17989,1.504747310e0,4.537890481e3,2.171262617e3,2.366627864e3
17990,1.505766092e0,4.537671054e3,2.171057302e3,2.366613752e3
17991,1.506801942e0,4.537451840e3,2.170852140e3,2.366599700e3
17992,1.507847705e0,4.537232841e3,2.170647131e3,2.366585710e3
17993,1.508912534e0,4.537014055e3,2.170442275e3,2.366571781e3
17994,1.509973476e0,4.536795484e3,2.170237571e3,2.366557913e3
17995,1.511032495e0,4.536577129e3,2.170033021e3,2.366544107e3
17996,1.512089667e0,4.536358988e3,2.169828625e3,2.366530363e3
17997,1.513146827e0,4.536141062e3,2.169624382e3,2.366516680e3
17998,1.514211739e0,4.535923352e3,2.169420293e3,2.366503060e3
17999,1.515282218e0,4.535705859e3,2.169216358e3,2.366489501e3
18000,1.516353858e0,4.535488581e3,2.169012577e3,2.366476004e3
18001,1.517412872e0,4.535271520e3,2.168808950e3,2.366462570e3
18002,1.518468727e0,4.535054675e3,2.168605478e3,2.366449197e3
18003,1.519529123e0,4.534838047e3,2.168402161e3,2.366435886e3
18004,1.520601165e0,4.534621636e3,2.168198999e3,2.366422638e3
18005,1.521683677e0,4.534405443e3,2.167995992e3,2.366409451e3
18006,1.522771647e0,4.534189467e3,2.167793140e3,2.366396327e3
18007,1.523858987e0,4.533973708e3,2.167590444e3,2.366383264e3
18008,1.524939754e0,4.533758167e3,2.167387904e3,2.366370263e3
18009,1.526014202e0,4.533542844e3,2.167185520e3,2.366357324e3
18010,1.527082578e0,4.533327740e3,2.166983293e3,2.366344447e3
18011,1.528149236e0,4.533112854e3,2.166781223e3,2.366331631e3
18012,1.529216260e0,4.532898186e3,2.166579309e3,2.366318877e3
18013,1.530279809e0,4.532683737e3,2.166377552e3,2.366306185e3
18014,1.531339318e0,4.532469508e3,2.166175953e3,2.366293555e3
18015,1.532396664e0,4.532255498e3,2.165974511e3,2.366280987e3
18016,1.533447363e0,4.532041707e3,2.165773227e3,2.366268480e3
18017,1.534499918e0,4.531828136e3,2.165572100e3,2.366256036e3
18018,1.535561822e0,4.531614786e3,2.165371133e3,2.366243653e3
18019,1.536619702e0,4.531401656e3,2.165170323e3,2.366231332e3
18020,1.537678681e0,4.531188746e3,2.164969672e3,2.366219074e3
18021,1.538728677e0,4.530976058e3,2.164769180e3,2.366206877e3
18022,1.539778986e0,4.530763591e3,2.164568848e3,2.366194743e3
18023,1.540829187e0,4.530551345e3,2.164368674e3,2.366182670e3
18024,1.541881279e0,4.530339321e3,2.164168661e3,2.366170660e3
18025,1.542929947e0,4.530127520e3,2.163968807e3,2.366158713e3
18026,1.543974270e0,4.529915941e3,2.163769113e3,2.366146828e3
18027,1.545014713e0,4.529704585e3,2.163569580e3,2.366135005e3
18028,1.546046681e0,4.529493452e3,2.163370207e3,2.366123245e3
18029,1.547077413e0,4.529282542e3,2.163170995e3,2.366111547e3
18030,1.548109860e0,4.529071855e3,2.162971944e3,2.366099911e3
18031,1.549135260e0,4.528861392e3,2.162773054e3,2.366088338e3
18032,1.550164423e0,4.528651153e3,2.162574325e3,2.366076828e3
18033,1.551191713e0,4.528441137e3,2.162375757e3,2.366065380e3
18034,1.552219330e0,4.528231345e3,2.162177352e3,2.366053993e3
18035,1.553259766e0,4.528021778e3,2.161979108e3,2.366042670e3
18036,1.554315517e0,4.527812434e3,2.161781026e3,2.366031408e3
18037,1.555374414e0,4.527603315e3,2.161583107e3,2.366020209e3
18038,1.556428950e0,4.527394421e3,2.161385349e3,2.366009072e3
18039,1.557480807e0,4.527185751e3,2.161187755e3,2.365997997e3
18040,1.558534478e0,4.526977307e3,2.160990322e3,2.365986984e3
18041,1.559579461e0,4.526769087e3,2.160793053e3,2.365976034e3
18042,1.560621085e0,4.526561093e3,2.160595947e3,2.365965146e3
18043,1.561660779e0,4.526353325e3,2.160399005e3,2.365954320e3
18044,1.562700643e0,4.526145782e3,2.160202225e3,2.365943557e3
18045,1.563737159e0,4.525938466e3,2.160005610e3,2.365932856e3
18046,1.564770445e0,4.525731376e3,2.159809159e3,2.365922217e3
18047,1.565799362e0,4.525524513e3,2.159612871e3,2.365911641e3
18048,1.566825896e0,4.525317877e3,2.159416749e3,2.365901128e3
18049,1.567845561e0,4.525111468e3,2.159220791e3,2.365890678e3
18050,1.568846803e0,4.524905287e3,2.159024998e3,2.365880290e3
18051,1.569830174e0,4.524699334e3,2.158829370e3,2.365869964e3
18052,1.570800961e0,4.524493609e3,2.158633908e3,2.365859701e3
18053,1.571760111e0,4.524288112e3,2.158438611e3,2.365849501e3
18054,1.572718292e0,4.524082843e3,2.158243480e3,2.365839363e3
18055,1.573684333e0,4.523877803e3,2.158048515e3,2.365829288e3
18056,1.574652077e0,4.523672991e3,2.157853716e3,2.365819275e3
18057,1.575612354e0,4.523468409e3,2.157659083e3,2.365809325e3
18058,1.576566823e0,4.523264055e3,2.157464618e3,2.365799437e3
18059,1.577512721e0,4.523059931e3,2.157270319e3,2.365789612e3
18060,1.578455129e0,4.522856036e3,2.157076187e3,2.365779850e3
18061,1.579392579e0,4.522652371e3,2.156882222e3,2.365770150e3
18062,1.580317510e0,4.522448936e3,2.156688424e3,2.365760512e3
18063,1.581232873e0,4.522245731e3,2.156494794e3,2.365750937e3
18064,1.582146658e0,4.522042757e3,2.156301332e3,2.365741425e3
18065,1.583052283e0,4.521840013e3,2.156108038e3,2.365731975e3
18066,1.583961081e0,4.521637500e3,2.155914912e3,2.365722588e3
18067,1.584865955e0,4.521435218e3,2.155721954e3,2.365713264e3
18068,1.585760872e0,4.521233167e3,2.155529165e3,2.365704002e3
18069,1.586642106e0,4.521031347e3,2.155336544e3,2.365694803e3
18070,1.587517007e0,4.520829758e3,2.155144092e3,2.365685666e3
18071,1.588385354e0,4.520628401e3,2.154951809e3,2.365676593e3
18072,1.589253575e0,4.520427277e3,2.154759695e3,2.365667581e3
18073,1.590119779e0,4.520226384e3,2.154567751e3,2.365658633e3
18074,1.590974537e0,4.520025723e3,2.154375976e3,2.365649748e3
18075,1.591822036e0,4.519825295e3,2.154184370e3,2.365640925e3
18076,1.592663195e0,4.519625100e3,2.153992935e3,2.365632165e3
18077,1.593499220e0,4.519425137e3,2.153801669e3,2.365623468e3
18078,1.594329706e0,4.519225407e3,2.153610574e3,2.365614833e3
18079,1.595151421e0,4.519025910e3,2.153419648e3,2.365606262e3
18080,1.595981699e0,4.518826646e3,2.153228893e3,2.365597753e3
18081,1.596807060e0,4.518627616e3,2.153038309e3,2.365589307e3
18082,1.597632916e0,4.518428818e3,2.152847895e3,2.365580923e3
18083,1.598453678e0,4.518230254e3,2.152657652e3,2.365572603e3
18084,1.599280747e0,4.518031924e3,2.152467579e3,2.365564345e3
18085,1.600101772e0,4.517833828e3,2.152277678e3,2.365556149e3
18086,1.600923610e0,4.517635965e3,2.152087949e3,2.365548017e3
18087,1.601742292e0,4.517438337e3,2.151898391e3,2.365539947e3
18088,1.602550762e0,4.517240944e3,2.151709004e3,2.365531940e3
18089,1.603346769e0,4.517043785e3,2.151519790e3,2.365523995e3
18090,1.604141258e0,4.516846862e3,2.151330748e3,2.365516114e3
18091,1.604937225e0,4.516650174e3,2.151141878e3,2.365508296e3
18092,1.605736234e0,4.516453721e3,2.150953180e3,2.365500540e3
18093,1.606535730e0,4.516257504e3,2.150764656e3,2.365492848e3
18094,1.607336591e0,4.516061523e3,2.150576304e3,2.365485219e3
18095,1.608133960e0,4.515865778e3,2.150388125e3,2.365477653e3
18096,1.608930261e0,4.515670270e3,2.150200119e3,2.365470150e3
18097,1.609727624e0,4.515474998e3,2.150012287e3,2.365462711e3
18098,1.610524981e0,4.515279963e3,2.149824628e3,2.365455335e3
18099,1.611323595e0,4.515085165e3,2.149637143e3,2.365448022e3
18100,1.612124386e0,4.514890604e3,2.149449831e3,2.365440772e3
18101,1.612924562e0,4.514696280e3,2.149262694e3,2.365433586e3
18102,1.613726521e0,4.514502193e3,2.149075730e3,2.365426463e3
18103,1.614528930e0,4.514308345e3,2.148888941e3,2.365419404e3
18104,1.615326239e0,4.514114734e3,2.148702326e3,2.365412408e3
18105,1.616117767e0,4.513921361e3,2.148515886e3,2.365405475e3
18106,1.616905941e0,4.513728227e3,2.148329620e3,2.365398606e3
18107,1.617690048e0,4.513535331e3,2.148143530e3,2.365391801e3
18108,1.618464561e0,4.513342673e3,2.147957614e3,2.365385059e3
18109,1.619232949e0,4.513150255e3,2.147771874e3,2.365378381e3
18110,1.619997879e0,4.512958076e3,2.147586309e3,2.365371766e3
18111,1.620747592e0,4.512766136e3,2.147400921e3,2.365365216e3
18112,1.621488256e0,4.512574436e3,2.147215707e3,2.365358729e3
18113,1.622222482e0,4.512382976e3,2.147030670e3,2.365352306e3
18114,1.622951078e0,4.512191756e3,2.146845809e3,2.365345947e3
18115,1.623674905e0,4.512000776e3,2.146661124e3,2.365339652e3
18116,1.624393375e0,4.511810036e3,2.146476616e3,2.365333420e3
18117,1.625112642e0,4.511619536e3,2.146292283e3,2.365327253e3
18118,1.625835179e0,4.511429277e3,2.146108128e3,2.365321150e3
18119,1.626556893e0,4.511239259e3,2.145924149e3,2.365315110e3
18120,1.627276146e0,4.511049481e3,2.145740346e3,2.365309134e3
18121,1.627993644e0,4.510859944e3,2.145556721e3,2.365303223e3
18122,1.628714704e0,4.510670647e3,2.145373272e3,2.365297375e3
18123,1.629445514e0,4.510481592e3,2.145190001e3,2.365291592e3
18124,1.630182859e0,4.510292778e3,2.145006906e3,2.365285872e3
18125,1.630923370e0,4.510104206e3,2.144823989e3,2.365280217e3
18126,1.631662477e0,4.509915875e3,2.144641249e3,2.365274626e3
18127,1.632387586e0,4.509727785e3,2.144458686e3,2.365269099e3
18128,1.633106744e0,4.509539938e3,2.144276301e3,2.365263636e3
18129,1.633815717e0,4.509352332e3,2.144094094e3,2.365258238e3
18130,1.634521949e0,4.509164969e3,2.143912065e3,2.365252904e3
18131,1.635220558e0,4.508977849e3,2.143730214e3,2.365247634e3
18132,1.635901299e0,4.508790971e3,2.143548542e3,2.365242429e3
18133,1.636571947e0,4.508604335e3,2.143367048e3,2.365237288e3
18134,1.637241233e0,4.508417943e3,2.143185733e3,2.365232211e3
18135,1.637917121e0,4.508231795e3,2.143004596e3,2.365227198e3
18136,1.638590592e0,4.508045889e3,2.142823639e3,2.365222250e3
18137,1.639267756e0,4.507860227e3,2.142642861e3,2.365217366e3
18138,1.639941291e0,4.507674809e3,2.142462262e3,2.365212547e3
18139,1.640620021e0,4.507489634e3,2.142281842e3,2.365207792e3
18140,1.641299054e0,4.507304704e3,2.142101602e3,2.365203102e3
18141,1.641974776e0,4.507120017e3,2.141921541e3,2.365198476e3
18142,1.642646154e0,4.506935575e3,2.141741661e3,2.365193915e3
18143,1.643323379e0,4.506751377e3,2.141561960e3,2.365189418e3
18144,1.644000514e0,4.506567424e3,2.141382439e3,2.365184985e3
18145,1.644681561e0,4.506383716e3,2.141203098e3,2.365180618e3
18146,1.645365366e0,4.506200252e3,2.141023937e3,2.365176315e3
18147,1.646051728e0,4.506017033e3,2.140844957e3,2.365172076e3
18148,1.646736801e0,4.505834059e3,2.140666157e3,2.365167902e3
18149,1.647419395e0,4.505651331e3,2.140487538e3,2.365163793e3
18150,1.648107633e0,4.505468848e3,2.140309100e3,2.365159748e3
18151,1.648786661e0,4.505286611e3,2.140130843e3,2.365155768e3
18152,1.649463141e0,4.505104620e3,2.139952767e3,2.365151853e3
18153,1.650135049e0,4.504922875e3,2.139774872e3,2.365148003e3
18154,1.650800330e0,4.504741376e3,2.139597158e3,2.365144218e3
18155,1.651462018e0,4.504560123e3,2.139419627e3,2.365140497e3
18156,1.652129288e0,4.504379117e3,2.139242277e3,2.365136841e3
18157,1.652797245e0,4.504198358e3,2.139065109e3,2.365133249e3
18158,1.653459419e0,4.504017846e3,2.138888123e3,2.365129723e3
18159,1.654127334e0,4.503837581e3,2.138711320e3,2.365126261e3
18160,1.654797284e0,4.503657563e3,2.138534699e3,2.365122864e3
18161,1.655467094e0,4.503477792e3,2.138358261e3,2.365119531e3
18162,1.656138002e0,4.503298269e3,2.138182006e3,2.365116263e3
18163,1.656826765e0,4.503118993e3,2.138005933e3,2.365113060e3
18164,1.657515675e0,4.502939966e3,2.137830044e3,2.365109921e3
18165,1.658209675e0,4.502761186e3,2.137654339e3,2.365106847e3
18166,1.658913426e0,4.502582655e3,2.137478816e3,2.365103838e3
18167,1.659617430e0,4.502404372e3,2.137303478e3,2.365100894e3
18168,1.660321073e0,4.502226338e3,2.137128323e3,2.365098015e3
18169,1.661016317e0,4.502048553e3,2.136953352e3,2.365095201e3
18170,1.661710974e0,4.501871017e3,2.136778566e3,2.365092451e3
18171,1.662400172e0,4.501693730e3,2.136603964e3,2.365089767e3
18172,1.663091222e0,4.501516693e3,2.136429546e3,2.365087147e3
18173,1.663773026e0,4.501339905e3,2.136255313e3,2.365084592e3
18174,1.664446037e0,4.501163367e3,2.136081265e3,2.365082103e3
18175,1.665111782e0,4.500987079e3,2.135907402e3,2.365079677e3
18176,1.665781063e0,4.500811041e3,2.135733724e3,2.365077317e3
18177,1.666460129e0,4.500635252e3,2.135560231e3,2.365075021e3
18178,1.667139823e0,4.500459714e3,2.135386924e3,2.365072790e3
18179,1.667832999e0,4.500284427e3,2.135213803e3,2.365070624e3
18180,1.668532748e0,4.500109389e3,2.135040867e3,2.365068523e3
18181,1.669230518e0,4.499934603e3,2.134868117e3,2.365066486e3
18182,1.669921733e0,4.499760067e3,2.134695553e3,2.365064514e3
18183,1.670611049e0,4.499585782e3,2.134523175e3,2.365062607e3
18184,1.671300844e0,4.499411748e3,2.134350984e3,2.365060765e3
18185,1.671986472e0,4.499237966e3,2.134178979e3,2.365058987e3
18186,1.672676689e0,4.499064436e3,2.134007161e3,2.365057275e3
18187,1.673363187e0,4.498891157e3,2.133835530e3,2.365055627e3
18188,1.674062777e0,4.498718130e3,2.133664086e3,2.365054044e3
18189,1.674769032e0,4.498545355e3,2.133492829e3,2.365052525e3
18190,1.675469667e0,4.498372832e3,2.133321760e3,2.365051072e3
18191,1.676171333e0,4.498200561e3,2.133150878e3,2.365049683e3
18192,1.676874822e0,4.498028542e3,2.132980184e3,2.365048358e3
18193,1.677590952e0,4.497856776e3,2.132809677e3,2.365047099e3
18194,1.678299862e0,4.497685261e3,2.132639358e3,2.365045903e3
18195,1.679013311e0,4.497514000e3,2.132469227e3,2.365044773e3
18196,1.679739585e0,4.497342991e3,2.132299284e3,2.365043706e3
18197,1.680472251e0,4.497172235e3,2.132129530e3,2.365042705e3
18198,1.681230862e0,4.497001731e3,2.131959964e3,2.365041768e3
18199,1.681991622e0,4.496831480e3,2.131790586e3,2.365040895e3
18200,1.682750795e0,4.496661483e3,2.131621396e3,2.365040087e3
18201,1.683509638e0,4.496491739e3,2.131452396e3,2.365039343e3
18202,1.684266421e0,4.496322247e3,2.131283584e3,2.365038663e3
18203,1.685023863e0,4.496153010e3,2.131114961e3,2.365038048e3
18204,1.685792449e0,4.495984026e3,2.130946528e3,2.365037498e3
18205,1.686562796e0,4.495815295e3,2.130778283e3,2.365037012e3
18206,1.687326602e0,4.495646818e3,2.130610228e3,2.365036590e3
18207,1.688095351e0,4.495478595e3,2.130442362e3,2.365036233e3
18208,1.688877953e0,4.495310626e3,2.130274686e3,2.365035940e3
18209,1.689656884e0,4.495142911e3,2.130107200e3,2.365035711e3
18210,1.690435025e0,4.494975450e3,2.129939903e3,2.365035547e3
18211,1.691212445e0,4.494808243e3,2.129772796e3,2.365035447e3
18212,1.691983844e0,4.494641291e3,2.129605880e3,2.365035412e3
18213,1.692763007e0,4.494474594e3,2.129439153e3,2.365035440e3
18214,1.693547636e0,4.494308150e3,2.129272618e3,2.365035533e3
18215,1.694331574e0,4.494141962e3,2.129106273e3,2.365035690e3
18216,1.695117321e0,4.493976029e3,2.128940118e3,2.365035910e3
18217,1.695922286e0,4.493810350e3,2.128774155e3,2.365036195e3
18218,1.696740466e0,4.493644926e3,2.128608382e3,2.365036544e3
18219,1.697557094e0,4.493479758e3,2.128442801e3,2.365036957e3
18220,1.698376060e0,4.493314845e3,2.128277411e3,2.365037434e3
18221,1.699208125e0,4.493150187e3,2.128112212e3,2.365037974e3
18222,1.700034706e0,4.492985784e3,2.127947205e3,2.365038579e3
18223,1.700854096e0,4.492821637e3,2.127782389e3,2.365039248e3
18224,1.701669229e0,4.492657745e3,2.127617765e3,2.365039980e3
18225,1.702491498e0,4.492494109e3,2.127453333e3,2.365040776e3
18226,1.703311903e0,4.492330728e3,2.127289092e3,2.365041636e3
18227,1.704128658e0,4.492167603e3,2.127125044e3,2.365042560e3
18228,1.704950009e0,4.492004734e3,2.126961187e3,2.365043547e3
18229,1.705765877e0,4.491842121e3,2.126797523e3,2.365044598e3
18230,1.706579570e0,4.491679764e3,2.126634051e3,2.365045713e3
18231,1.707387341e0,4.491517663e3,2.126470771e3,2.365046892e3
18232,1.708192878e0,4.491355817e3,2.126307683e3,2.365048134e3
18233,1.709004574e0,4.491194228e3,2.126144788e3,2.365049440e3
18234,1.709816958e0,4.491032894e3,2.125982084e3,2.365050810e3
18235,1.710635976e0,4.490871817e3,2.125819573e3,2.365052243e3
18236,1.711451667e0,4.490710995e3,2.125657255e3,2.365053741e3
18237,1.712262180e0,4.490550430e3,2.125495129e3,2.365055301e3
18238,1.713078090e0,4.490390121e3,2.125333195e3,2.365056926e3
18239,1.713897556e0,4.490230068e3,2.125171454e3,2.365058614e3
18240,1.714705889e0,4.490070271e3,2.125009906e3,2.365060366e3
18241,1.715501905e0,4.489910731e3,2.124848550e3,2.365062181e3
18242,1.716291259e0,4.489751448e3,2.124687387e3,2.365064060e3
18243,1.717072645e0,4.489592421e3,2.124526418e3,2.365066003e3
18244,1.717827690e0,4.489433650e3,2.124365642e3,2.365068008e3
18245,1.718582276e0,4.489275137e3,2.124205059e3,2.365070078e3
18246,1.719341538e0,4.489116880e3,2.124044670e3,2.365072210e3
18247,1.720100359e0,4.488958881e3,2.123884475e3,2.365074406e3
18248,1.720858351e0,4.488801138e3,2.123724473e3,2.365076665e3
18249,1.721614713e0,4.488643653e3,2.123564666e3,2.365078987e3
18250,1.722374799e0,4.488486425e3,2.123405052e3,2.365081373e3
18251,1.723134758e0,4.488329453e3,2.123245632e3,2.365083821e3
18252,1.723891508e0,4.488172740e3,2.123086407e3,2.365086333e3
18253,1.724643685e0,4.488016283e3,2.122927375e3,2.365088908e3
18254,1.725378533e0,4.487860084e3,2.122768538e3,2.365091546e3
18255,1.726104560e0,4.487704143e3,2.122609896e3,2.365094247e3
18256,1.726831684e0,4.487548458e3,2.122451448e3,2.365097010e3
18257,1.727556583e0,4.487393032e3,2.122293195e3,2.365099837e3
18258,1.728284597e0,4.487237863e3,2.122135136e3,2.365102727e3
18259,1.729008289e0,4.487082951e3,2.121977272e3,2.365105679e3
18260,1.729729738e0,4.486928297e3,2.121819603e3,2.365108694e3
18261,1.730441801e0,4.486773901e3,2.121662129e3,2.365111772e3
18262,1.731146563e0,4.486619763e3,2.121504851e3,2.365114912e3
18263,1.731848859e0,4.486465882e3,2.121347767e3,2.365118115e3
18264,1.732546770e0,4.486312260e3,2.121190880e3,2.365121380e3
18265,1.733242457e0,4.486158895e3,2.121034187e3,2.365124708e3
18266,1.733936100e0,4.486005789e3,2.120877691e3,2.365128098e3
18267,1.734626592e0,4.485852940e3,2.120721390e3,2.365131550e3
18268,1.735307049e0,4.485700350e3,2.120565285e3,2.365135065e3
18269,1.735973158e0,4.485548018e3,2.120409376e3,2.365138642e3
18270,1.736631093e0,4.485395944e3,2.120253663e3,2.365142281e3
18271,1.737286381e0,4.485244128e3,2.120098146e3,2.365145982e3
18272,1.737939743e0,4.485092570e3,2.119942825e3,2.365149745e3
18273,1.738594270e0,4.484941271e3,2.119787701e3,2.365153570e3
18274,1.739246956e0,4.484790230e3,2.119632773e3,2.365157457e3
18275,1.739908164e0,4.484639447e3,2.119478041e3,2.365161406e3
18276,1.740564485e0,4.484488923e3,2.119323507e3,2.365165417e3
18277,1.741224756e0,4.484338658e3,2.119169169e3,2.365169490e3
18278,1.741889176e0,4.484188652e3,2.119015028e3,2.365173624e3
18279,1.742559595e0,4.484038904e3,2.118861084e3,2.365177820e3
18280,1.743224296e0,4.483889415e3,2.118707337e3,2.365182078e3
18281,1.743881855e0,4.483740185e3,2.118553787e3,2.365186397e3
18282,1.744539178e0,4.483591213e3,2.118400435e3,2.365190778e3
18283,1.745200957e0,4.483442501e3,2.118247280e3,2.365195220e3
18284,1.745857283e0,4.483294048e3,2.118094323e3,2.365199724e3
18285,1.746512882e0,4.483145853e3,2.117941564e3,2.365204289e3
18286,1.747166241e0,4.482997918e3,2.117789003e3,2.365208915e3
18287,1.747817092e0,4.482850243e3,2.117636640e3,2.365213603e3
18288,1.748464480e0,4.482702826e3,2.117484475e3,2.365218351e3
18289,1.749109954e0,4.482555669e3,2.117332509e3,2.365223161e3
18290,1.749744852e0,4.482408772e3,2.117180741e3,2.365228032e3
18291,1.750373888e0,4.482262135e3,2.117029172e3,2.365232963e3
18292,1.750990353e0,4.482115757e3,2.116877801e3,2.365237956e3
18293,1.751590099e0,4.481969639e3,2.116726630e3,2.365243009e3
18294,1.752186159e0,4.481823782e3,2.116575659e3,2.365248123e3
18295,1.752777329e0,4.481678184e3,2.116424886e3,2.365253298e3
18296,1.753364047e0,4.481532847e3,2.116274314e3,2.365258533e3
18297,1.753947366e0,4.481387770e3,2.116123940e3,2.365263829e3
18298,1.754529789e0,4.481242953e3,2.115973767e3,2.365269185e3
18299,1.755106835e0,4.481098396e3,2.115823794e3,2.365274602e3
18300,1.755686102e0,4.480954100e3,2.115674021e3,2.365280079e3
18301,1.756262332e0,4.480810065e3,2.115524448e3,2.365285617e3
18302,1.756830855e0,4.480666290e3,2.115375076e3,2.365291215e3
18303,1.757381862e0,4.480522776e3,2.115225904e3,2.365296873e3
18304,1.757931558e0,4.480379523e3,2.115076932e3,2.365302591e3
18305,1.758464513e0,4.480236530e3,2.114928161e3,2.365308369e3
18306,1.758987652e0,4.480093799e3,2.114779592e3,2.365314207e3
18307,1.759509730e0,4.479951329e3,2.114631223e3,2.365320106e3
18308,1.760034904e0,4.479809120e3,2.114483056e3,2.365326064e3
18309,1.760572056e0,4.479667172e3,2.114335090e3,2.365332082e3
18310,1.761103641e0,4.479525487e3,2.114187326e3,2.365338161e3
18311,1.761627951e0,4.479384062e3,2.114039763e3,2.365344299e3
18312,1.762136216e0,4.479242900e3,2.113892403e3,2.365350497e3
18313,1.762631776e0,4.479101999e3,2.113745245e3,2.365356754e3
18314,1.763123377e0,4.478961361e3,2.113598289e3,2.365363072e3
18315,1.763603601e0,4.478820985e3,2.113451536e3,2.365369448e3
18316,1.764092090e0,4.478680871e3,2.113304986e3,2.365375884e3
18317,1.764591451e0,4.478541019e3,2.113158639e3,2.365382380e3
18318,1.765092688e0,4.478401431e3,2.113012496e3,2.365388935e3
18319,1.765607675e0,4.478262105e3,2.112866556e3,2.365395549e3
18320,1.766134192e0,4.478123043e3,2.112720819e3,2.365402223e3
18321,1.766675498e0,4.477984243e3,2.112575287e3,2.365408956e3
18322,1.767208572e0,4.477845707e3,2.112429959e3,2.365415749e3
